"SCTBKEY","DISTRICT"
"480019509022094",6
"480019509022095",6
"480019509022096",6
"480019509022097",6
"480019509022098",6
"480019509022099",6
"480019509022100",6
"480019509022101",6
"480019509022102",6
"480019509022103",6
"480019509022104",6
"480019509022105",6
"480019509022106",6
"480019509022107",6
"480019509022108",6
"480019509022109",6
"480019509023000",6
"480019509023001",6
"480019509023002",6
"480019509023003",6
"480019509023004",6
"480019509023005",6
"480019509023006",6
"480019509023007",6
"480019509023008",6
"480019509023009",6
"480019509023010",6
"480019509023011",6
"480019509023012",6
"480019509023013",6
"480019509023014",6
"480019509023015",6
"480019509023016",6
"480019509023017",6
"480019509023018",6
"480019509024000",6
"480019509024001",6
"480019509024002",6
"480019509024003",6
"480019509024004",6
"480019509024005",6
"480019509024006",6
"480019509024007",6
"480019509024008",6
"480019509024009",6
"480019509024010",6
"480019509024011",6
"480019509024012",6
"480019509024013",6
"480019509024014",6
"480019509024015",6
"480019509024016",6
"480019509024017",6
"480019509024018",6
"480019509024019",6
"480019509024020",6
"480019509024021",6
"480019509024022",6
"480019509024023",6
"480019509024024",6
"480019509024025",6
"480019509024026",6
"480019509024027",6
"480019509024028",6
"480019509024029",6
"480019509024030",6
"480019509024031",6
"480019509024032",6
"480019509024033",6
"480019509024034",6
"480019509024035",6
"480019509024036",6
"480019509024037",6
"480019509024038",6
"480019509024039",6
"480019509024040",6
"480019509024041",6
"480019509024042",6
"480019509024043",6
"480019509024044",6
"480019509024045",6
"480019509024046",6
"480019509024047",6
"480019509024048",6
"480019509024049",6
"480019509024050",6
"480019509024051",6
"480019509024052",6
"480019509024053",6
"480019509024054",6
"480019509024055",6
"480019509024056",6
"480019509024057",6
"480019509024058",6
"480019509024059",6
"480019509024060",6
"480019509024061",6
"480019509024062",6
"480019509024063",6
"480019509024064",6
"480019509024065",6
"480019509024066",6
"480019510011000",6
"480019510011001",6
"480019510011002",6
"480019510011003",6
"480019510011004",6
"480019510011005",6
"480019510011006",6
"480019510011007",6
"480019510011008",6
"480019510011009",6
"480019510011010",6
"480019510011011",6
"480019510011012",6
"480019510011013",6
"480019510011014",6
"480019510011015",6
"480019510011016",6
"480019510011017",6
"480019510011018",6
"480019510011019",6
"480019510011020",6
"480019510011021",6
"480019510011022",6
"480019510011023",6
"480019510011024",6
"480019510011025",6
"480019510011026",6
"480019510011027",6
"480019510011028",6
"480019510011029",6
"480019510011030",6
"480019510011031",6
"480019510011032",6
"480019510011033",6
"480019510011034",6
"480019510011035",6
"480019510011036",6
"480019510011037",6
"480019510011038",6
"480019510011039",6
"480019510011040",6
"480019510011041",6
"480019510011042",6
"480019510011043",6
"480019510011044",6
"480019510011045",6
"480019510011046",6
"480019510011047",6
"480019510011048",6
"480019510011049",6
"480019510011050",6
"480019510011051",6
"480019510011052",6
"480019510011053",6
"480019510011054",6
"480019510011055",6
"480019510011056",6
"480019510011057",6
"480019510011058",6
"480019510011059",6
"480019510011060",6
"480019510011061",6
"480019510011062",6
"480019510011063",6
"480019510011064",6
"480019510011065",6
"480019510011066",6
"480019510011067",6
"480019510011068",6
"480019510011069",6
"480019510011070",6
"480019510011071",6
"480019510011072",6
"480019510011073",6
"480019510011074",6
"480019510011075",6
"480019510011076",6
"480019510011077",6
"480019510012000",6
"480019510012001",6
"480019510012002",6
"480019510012003",6
"480019510012004",6
"480019510012005",6
"480019510012006",6
"480019510012007",6
"480019510012008",6
"480019510012009",6
"480019510012010",6
"480019510012011",6
"480019510012012",6
"480019510012013",6
"480019510012014",6
"480019510012015",6
"480019510012016",6
"480019510012017",6
"480019510012018",6
"480019510012019",6
"480019510012020",6
"480019510012021",6
"480019510012022",6
"480019510012023",6
"480019510012024",6
"480019510012025",6
"480019510012026",6
"480019510012027",6
"480019510012028",6
"480019510012029",6
"480019510012030",6
"480019510012031",6
"480019510012032",6
"480019510012033",6
"480019510012034",6
"480019510012035",6
"480019510012036",6
"480019510012037",6
"480019510012038",6
"480019510012039",6
"480019510012040",6
"480019510012041",6
"480019510012042",6
"480019510012043",6
"480019510012044",6
"480019510012045",6
"480019510012046",6
"480019510012047",6
"480019510012048",6
"480019510012049",6
"480019510012050",6
"480019510012051",6
"480019510012052",6
"480019510012053",6
"480019510012054",6
"480019510012055",6
"480019510012056",6
"480019510012057",6
"480019510012058",6
"480019510012059",6
"480019510012060",6
"480019510012061",6
"480019510012062",6
"480019510012063",6
"480019510012064",6
"480019510012065",6
"480019510012066",6
"480019510012067",6
"480019510012068",6
"480019510012069",6
"480019510012070",6
"480019510012071",6
"480019510012072",6
"480019510012073",6
"480019510012074",6
"480019510012075",6
"480019510012076",6
"480019510021000",6
"480019510021001",6
"480019510021002",6
"480019510021003",6
"480019510021004",6
"480019510021005",6
"480019510021006",6
"480019510021007",6
"480019510021008",6
"480019510021009",6
"480019510021010",6
"480019510021011",6
"480019510021012",6
"480019510021013",6
"480019510021014",6
"480019510021015",6
"480019510021016",6
"480019510021017",6
"480019510021018",6
"480019510021019",6
"480019510021020",6
"480019510021021",6
"480019510021022",6
"480019510021023",6
"480019510021024",6
"480019510021025",6
"480019510021026",6
"480019510021027",6
"480019510021028",6
"480019510021029",6
"480019510021030",6
"480019510021031",6
"480019510021032",6
"480019510021033",6
"480019510021034",6
"480019510021035",6
"480019510021036",6
"480019510021037",6
"480019510021038",6
"480019510021039",6
"480019510021040",6
"480019510022000",6
"480019510022001",6
"480019510022002",6
"480019510022003",6
"480019510022004",6
"480019510022005",6
"480019510022006",6
"480019510022007",6
"480019510022008",6
"480019510022009",6
"480019510022010",6
"480019510022011",6
"480019510022012",6
"480019510022013",6
"480019510022014",6
"480019510022015",6
"480019510022016",6
"480019510022017",6
"480019510022018",6
"480019510022019",6
"480019510022020",6
"480019510022021",6
"480019510022022",6
"480019510022023",6
"480019510022024",6
"480019510022025",6
"480019510022026",6
"480019510022027",6
"480019510022028",6
"480019510022029",6
"480019510022030",6
"480019510022031",6
"480019510022032",6
"480019510022033",6
"480019510022034",6
"480019510022035",6
"480019510022036",6
"480019510022037",6
"480019510022038",6
"480019510022039",6
"480019510022040",6
"480019510022041",6
"480019510022042",6
"480019510022043",6
"480019510022044",6
"480019510022045",6
"480019510022046",6
"480019510022047",6
"480019510022048",6
"480019510022049",6
"480019510022050",6
"480019510022051",6
"480019510022052",6
"480019510022053",6
"480019510022054",6
"480019510022055",6
"480019510022056",6
"480019510023000",6
"480019510023001",6
"480019510023002",6
"480019510023003",6
"480019510023004",6
"480019510023005",6
"480019510023006",6
"480019510023007",6
"480019510023008",6
"480019510023009",6
"480019510023010",6
"480019510023011",6
"480019510023012",6
"480019510023013",6
"480019510023014",6
"480019510023015",6
"480019510023016",6
"480019510023017",6
"480019510024000",6
"480019510024001",6
"480019510024002",6
"480019510024003",6
"480019510024004",6
"480019510024005",6
"480019510024006",6
"480019510024007",6
"480019510024008",6
"480019510024009",6
"480019510024010",6
"480019510024011",6
"480019510024012",6
"480019510024013",6
"480019510024014",6
"480019510024015",6
"480019510024016",6
"480019510024017",6
"480019510024018",6
"480019510024019",6
"480019510024020",6
"480019510024021",6
"480019510024022",6
"480019510024023",6
"480019510024024",6
"480019510024025",6
"480019510024026",6
"480019510024027",6
"480019510024028",6
"480019510024029",6
"480019511001000",6
"480019511001001",6
"480019511001002",6
"480019511001003",6
"480019511001004",6
"480019511001005",6
"480019511001006",6
"480019511001007",6
"480019511001008",6
"480019511001009",6
"480019511001010",6
"480019511001011",6
"480019511001012",6
"480019511001013",6
"480019511001014",6
"480019511001015",6
"480019511001016",6
"480019511001017",6
"480019511001018",6
"480019511001019",6
"480019511001020",6
"480019511001021",6
"480019511001022",6
"480019511001023",6
"480019511001024",6
"480019511001025",6
"480019511001026",6
"480019511001027",6
"480019511001028",6
"480019511001029",6
"480019511001030",6
"480019511001031",6
"480019511001032",6
"480019511001033",6
"480019511001034",6
"480019511001035",6
"480019511001036",6
"480019511001037",6
"480019511001038",6
"480019511001039",6
"480019511001040",6
"480019511001041",6
"480019511001042",6
"480019511001043",6
"480019511001044",6
"480019511001045",6
"480019511001046",6
"480019511001047",6
"480019511001048",6
"480019511001049",6
"480019511001050",6
"480019511001051",6
"480019511001052",6
"480019511001053",6
"480019511001054",6
"480019511001055",6
"480019511001056",6
"480019511001057",6
"480019511001058",6
"480019511001059",6
"480019511001060",6
"480019511001061",6
"480019511001062",6
"480019511001063",6
"480019511001064",6
"480019511001065",6
"480019511001066",6
"480019511001067",6
"480019511001068",6
"480019511001069",6
"480019511001070",6
"480019511001071",6
"480019511001072",6
"480019511001073",6
"480019511001074",6
"480019511001075",6
"480019511001076",6
"480019511001077",6
"480019511001078",6
"480019511001079",6
"480019511001080",6
"480019511001081",6
"480019511001082",6
"480019511001083",6
"480019511001084",6
"480019511001085",6
"480019511001086",6
"480019511001087",6
"480019511001088",6
"480019511001089",6
"480019511001090",6
"480019511001091",6
"480019511001092",6
"480019511001093",6
"480019511001094",6
"480019511001095",6
"480019511001096",6
"480019511001097",6
"480019511001098",6
"480019511001099",6
"480019511001100",6
"480019511002000",6
"480019511002001",6
"480019511002002",6
"480019511002003",6
"480019511002004",6
"480019511002005",6
"480019511002006",6
"480019511002007",6
"480019511002008",6
"480019511002009",6
"480019511002010",6
"480019511002011",6
"480019511002012",6
"480019511002013",6
"480019511002014",6
"480019511002015",6
"480019511002016",6
"480019511002017",6
"480019511002018",6
"480019511002019",6
"480019511002020",6
"480019511002021",6
"480019511002022",6
"480019511002023",6
"480019511002024",6
"480019511002025",6
"480019511002026",6
"480019511002027",6
"480019511002028",6
"480019511002029",6
"480019511002030",6
"480019511002031",6
"480019511002032",6
"480019511002033",6
"480019511002034",6
"480019511002035",6
"480019511002036",6
"480019511002037",6
"480019511002038",6
"480019511002039",6
"480019511002040",6
"480019511002041",6
"480019511002042",6
"480019511002043",6
"480019511002044",6
"480019511002045",6
"480019511002046",6
"480019511002047",6
"480019511002048",6
"480019511002049",6
"480019511002050",6
"480019511002051",6
"480019511002052",6
"480019511002053",6
"480019511002054",6
"480019511002055",6
"480019511002056",6
"480019511002057",6
"480019511002058",6
"480019511002059",6
"480019511002060",6
"480019511002061",6
"480019511002062",6
"480019511002063",6
"480019511002064",6
"480019511002065",6
"480019511002066",6
"480019511002067",6
"480019511002068",6
"480019511002069",6
"480019511002070",6
"480019511002071",6
"480019511002072",6
"480019511002073",6
"480019511002074",6
"480019511002075",6
"480019511002076",6
"480019511002077",6
"480019511003000",6
"480019511003001",6
"480019511003002",6
"480019511003003",6
"480019511003004",6
"480019511003005",6
"480019511003006",6
"480019511003007",6
"480019511003008",6
"480019511003009",6
"480019511003010",6
"480019511003011",6
"480019511003012",6
"480019511003013",6
"480019511003014",6
"480019511003015",6
"480019511003016",6
"480019511003017",6
"480019511003018",6
"480019511003019",6
"480019511003020",6
"480019511003021",6
"480019511003022",6
"480019511003023",6
"480019511003024",6
"480019511003025",6
"480019511003026",6
"480019511003027",6
"480019511003028",6
"480019511003029",6
"480019511003030",6
"480019511003031",6
"480019511003032",6
"480019511003033",6
"480019511003034",6
"480019511003035",6
"480019511003036",6
"480019511003037",6
"480019511003038",6
"480019511003039",6
"480019511003040",6
"480019511003041",6
"480019511003042",6
"480019511003043",6
"480019511003044",6
"480019511003045",6
"480019511003046",6
"480019511003047",6
"480019511003048",6
"480019511003049",6
"480019511003050",6
"480019511003051",6
"480019511003052",6
"480019511003053",6
"480019511003054",6
"480019511003055",6
"480019511003056",6
"480019511003057",6
"480019511003058",6
"480019511003059",6
"480019511003060",6
"480019511003061",6
"480019511003062",6
"480019511003063",6
"480019511003064",6
"480019511003065",6
"480019511003066",6
"480019511003067",6
"480019511003068",6
"480019511003069",6
"480019511003070",6
"480019511003071",6
"480019511003072",6
"480019511003073",6
"480019511003074",6
"480019511003075",6
"480019511003076",6
"480019511003077",6
"480019511003078",6
"480019511003079",6
"480019511003080",6
"480019511003081",6
"480019511003082",6
"480019511003083",6
"480019511003084",6
"480019511003085",6
"480019511003086",6
"480019511003087",6
"480019511003088",6
"480019511003089",6
"480019511003090",6
"480019511003091",6
"480019511003092",6
"480019511003093",6
"480019511003094",6
"480019511003095",6
"480019511004000",6
"480019511004001",6
"480019511004002",6
"480019511004003",6
"480019511004004",6
"480019511004005",6
"480019511004006",6
"480019511004007",6
"480019511004008",6
"480019511004009",6
"480019511004010",6
"480019511004011",6
"480019511004012",6
"480019511004013",6
"480019511004014",6
"480019511004015",6
"480019511004016",6
"480019511004017",6
"480019511004018",6
"480019511004019",6
"480019511004020",6
"480019511004021",6
"480019511004022",6
"480019511004023",6
"480019511004024",6
